X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location,Route,Route_Dir,Shelter,Bench,Schedule,Light,Reaitime,PK_MD_WE
-89.456688225483504,43.064043277223995,2793,2628,2628,S Segoe & Richland (WB),This stop (#2628) is westbound on the 230 block of Segoe Rd (S) farside Richland Ln,43.064041,-89.456689,MMT,CMAD,0,,1,270,1,S Segoe,230,Richland,11,,0,0,0,0,0,100
-89.46772919545333,43.073270265755482,2794,2630,2630,N Whitney & Sheboygan (SB),This stop (#2630) is southbound on the 500 block of Whitney Way (N) nearside Sheboygan Ave,43.073268,-89.46773,MMT,CMAD,0,,3,180,1,N Whitney,500,Sheboygan,"12, 28, 78",,0,0,0,0,0,101
-89.451350268193195,43.049828279895593,2795,2634,2634,S Midvale & Odana (SB),This stop (#2634) is southbound on the 700 block of Midvale Blvd (S) farside Odana Rd,43.049826,-89.451351,MMT,CMAD,0,,1,180,1,S Midvale,700,Odana,18,,0,0,0,0,0,111
-89.454012210978675,43.068708280944442,2796,2637,2637,Regent & S Segoe (EB),This stop (#2637) is eastbound on the 4599 block of Regent St farside Segoe Rd (S),43.068706,-89.454013,MMT,CMAD,0,,1,90,1,Regent,4599,S Segoe,"8, 11, 14",,0,0,0,0,0,111
-89.451651234779874,43.0609472818985,2797,2638,2638,Mineral Point & S Midvale (WB),This stop (#2638) is westbound on the 4400 block of Mineral Point Rd farside Midvale Blvd (S),43.060945,-89.451652,MMT,CMAD,0,,1,270,1,Mineral Point,4400,S Midvale,6,,0,0,0,0,0,111
-89.475416212087765,43.067914256679543,2798,2639,2639,Regent & Glen (EB),This stop (#2639) is eastbound on the 5425 block of Regent St farside Glen Hwy,43.067912,-89.475417,MMT,CMAD,0,,1,90,1,Regent,5425,Glen,"14, 68",,0,0,0,0,0,111
-89.4239422223188,43.065489313379963,2799,2640,2640,S Allen & Commonwealth (SB),This stop (#2640) is southbound on the 298 block of Allen St (S) nearside Commonwealth Ave,43.065487,-89.423943,MMT,CMAD,0,,3,180,0,S Allen,298,Commonwealth,19,,0,0,0,0,0,110
-89.452740212031031,43.068261282084073,2800,2641,2641,Regent & Price (EB),This stop (#2641) is eastbound on the 4499 block of Regent St farside Price Pl,43.068259,-89.452741,MMT,CMAD,0,,1,90,1,Regent,4499,Price,"8, 11, 14",,1,0,1,0,0,111
-89.428534201638143,43.072481310416727,2801,2643,2643,Highland & University (NB),This stop (#2643) is northbound on the 501 block of Highland Ave farside University Ave,43.072479,-89.428535,MMT,CMAD,0,,1,0,1,Highland,501,University,"2, 10, 11, 37, 44, 48",,1,0,1,0,0,111
-89.457045235709572,43.060775275936791,2802,2647,2647,Mineral Point & S Segoe (EB),This stop (#2647) is eastbound on the 4799 block of Mineral Point Rd farside Segoe Rd (S),43.060773,-89.457046,MMT,CMAD,0,,1,90,1,Mineral Point,4799,S Segoe,6,,0,0,0,0,0,111
-89.438050235342715,43.061083296958728,2803,2659,2659,Speedway & Glenway (EB),This stop (#2659) is eastbound on the 3799 block of Speedway Rd farside Glenway St,43.061081,-89.438051,MMT,CMAD,0,,1,90,1,Speedway,3799,Glenway,"6, 7",,1,0,1,0,0,111
-89.444372209767309,43.069364291573173,2804,2663,2663,Bluff & Palomino (EB),This stop (#2663) is eastbound on the 3301 block of Bluff St nearside Palomino Ln,43.069362,-89.444373,MMT,CMAD,0,,3,90,1,Bluff,3301,Palomino,"8, 14",,0,0,0,0,0,111
-89.473231265853187,43.050546258026081,2805,2665,2665,S Whitney & Odana (NB),This stop (#2665) is northbound on the 699 block of Whitney Way (S) farside Odana Rd,43.050544,-89.473232,MMT,CMAD,0,,1,0,1,S Whitney,699,Odana,"7, 18, 50, 51, 52, 55, 56, 57, 59",,0,0,0,0,0,111
-89.468872217217296,43.06603626361192,2806,2669,2669,S Whitney & Marathon (NB),This stop (#2669) is northbound on the 115 block of Whitney Way (S) nearside Marathon Dr,43.066034,-89.468873,MMT,CMAD,0,,3,0,0,S Whitney,115,Marathon,"2, 12, 28, 68",,0,0,0,0,0,111
-89.472312235415899,43.060538258996665,2807,2670,2670,S Whitney & Mineral Point (SB),This stop (#2670) is southbound on the 400 block of Whitney Way (S) farside Mineral Point Rd,43.060536,-89.472313,MMT,CMAD,0,,1,180,1,S Whitney,400,Mineral Point,"2, 12, 28, 56, 57, 67, 68",,0,0,0,0,0,111
-89.429583216308984,43.067682307374341,2808,2672,2672,Speedway & Highland (WB),This stop (#2672) is westbound on the 2 block of Speedway Rd farside Highland Ave,43.06768,-89.429584,MMT,CMAD,0,,1,270,1,Speedway,2,Highland,"6, 7",,0,0,0,0,0,111
-89.423893206661333,43.070968314822004,2809,2678,2678,N Allen & Chamberlain (SB),This stop (#2678) is southbound on the 200 block of Allen St (N) nearside Chamberlain Ave,43.070966,-89.423894,MMT,CMAD,0,,3,180,0,N Allen,200,Chamberlain,19,,0,0,0,0,0,110
-89.472031224390591,43.063788259605737,2810,2684,2684,S Whitney & South Hill (SB),This stop (#2684) is southbound on the 300 block of Whitney Way (S) farside South Hill Dr,43.063786,-89.472032,MMT,CMAD,0,,1,180,1,S Whitney,300,South Hill,"2, 12, 28, 68",,0,0,0,0,0,111
-89.416363216715268,43.067727322717602,2811,2691,2691,Regent & Spooner (EB),This stop (#2691) is eastbound on the 1799 block of Regent St farside Spooner St (S),43.067725,-89.416364,MMT,CMAD,0,,1,90,1,Regent,1799,Spooner,"6, 7",,0,0,0,0,0,111
-89.447618213628999,43.067958287528192,2812,2693,2693,Regent & S Owen (EB),This stop (#2693) is eastbound on the 4301 block of Regent St nearside Owen Dr (S),43.067956,-89.447619,MMT,CMAD,0,,3,90,0,Regent,4301,S Owen,"8, 14",,0,0,0,0,0,111
-89.434583197328507,43.07391330360521,2813,2698,2698,University & University Bay (WB),This stop (#2698) is westbound on the 2700 block of University Ave farside University Bay Dr,43.073911,-89.434584,MMT,VSHO,0,,1,270,1,University,2700,University Bay,"2, 10, 11, 12, 15, 28, 38, 56, 57, 70, 71, 72",,1,0,1,0,0,111
-89.421029216122463,43.067996317481722,2814,2700,2700,Regent & N Prospect (WB),This stop (#2700) is westbound on the 1998 block of Regent St nearside Prospect Ave (N),43.067994,-89.42103,MMT,CMAD,0,,3,270,0,Regent,1998,N Prospect,"6, 7",,0,0,0,0,0,111
-89.468695239266324,43.059304263320556,2815,2701,2701,Science & Science (NB),This stop (#2701) is northbound on the 441 block of Science Dr nearside Science Ct,43.059302,-89.468696,MMT,CMAD,0,,3,0,1,Science,441,Science,"6, 11",,0,0,0,0,0,111
-89.426436215720031,43.068058311072342,2816,2702,2702,Regent & Vista (WB),This stop (#2702) is westbound on the 2300 block of Regent St nearside Vista Rd,43.068056,-89.426437,MMT,CMAD,0,,3,270,1,Regent,2300,Vista,"6, 7",,0,0,1,0,0,111
-89.427324237967156,43.060198308498457,2817,2710,2710,Commonwealth & Gregory (SB),This stop (#2710) is southbound on the 2498 block of Commonwealth Ave nearside Gregory St,43.060196,-89.427325,MMT,CMAD,0,,3,180,1,Commonwealth,2498,Gregory,19,,0,0,0,0,0,110
-89.457292233474575,43.061142275851637,2818,2711,2711,S Segoe & Mineral Point (NB),This stop (#2711) is northbound on the 399 block of Segoe Rd (S) farside Mineral Point Rd,43.06114,-89.457293,MMT,CMAD,0,,1,0,1,S Segoe,399,Mineral Point,11,,0,1,0,0,0,100
-89.44411419168604,43.075416293233651,2819,2712,2712,University & Shorewood (WB),This stop (#2712) is westbound on the 3300 block of University Ave farside Shorewood Blvd,43.075414,-89.444115,MMT,VSHO,0,,1,270,0,University,3300,Shorewood,"2, 10, 11, 12, 15, 28, 38, 70",,0,0,0,0,0,111
-89.421177202027579,43.072705319282498,2820,2717,2717,University & Forest (EB),This stop (#2717) is eastbound on the 2099 block of University Ave farside Forest St,43.072703,-89.421178,MMT,CMAD,0,,1,90,1,University,2099,Forest,"1, 2, 10, 19, 37, 48",,0,0,1,0,0,111
-89.477594188738109,43.074923254646748,2821,2718,2718,Old Middleton & N Rosa (WB),This stop (#2718) is westbound on the 5598 block of Old Middleton Rd nearside Rosa Rd (N),43.074921,-89.477595,MMT,CMAD,0,,3,270,0,Old Middleton,5598,N Rosa,"8, 15",,0,0,0,0,0,111
-89.441557206742701,43.070331294891417,2822,2725,2725,Bluff & Hoyt (EB),This stop (#2725) is eastbound on the 3201 block of Bluff St adjacent Hoyt Park,43.070329,-89.441558,MMT,CMAD,0,,2,90,1,Bluff,3201,Hoyt,"8, 14",,0,0,1,0,0,111
-89.457755269297778,43.049773273481165,2823,2729,2729,Odana & Hilltop (EB),This stop (#2729) is eastbound on the 4799 block of Odana Rd farside Hilltop Dr,43.049771,-89.457756,MMT,CMAD,0,,1,90,1,Odana,4799,Hilltop,"3, 7, 58",,1,0,1,0,0,111
-89.463420268407006,43.05013826800289,2824,2732,2732,Odana & Wedgewood (WB),This stop (#2732) is westbound on the 4998 block of Odana Rd nearside Wedgewood Way,43.050136,-89.463421,MMT,CMAD,0,,3,270,1,Odana,4998,Wedgewood,"3, 7, 58",,0,0,0,0,0,111
-89.447232235369739,43.060849286378968,2825,2734,2734,Mineral Point & S Owen (WB),This stop (#2734) is westbound on the 4298 block of Mineral Point Rd nearside Owen Dr (S),43.060847,-89.447233,MMT,CMAD,0,,3,270,1,Mineral Point,4298,S Owen,6,,0,0,0,0,0,111
-89.441493235518308,43.06064429265718,2826,2737,2737,Mineral Point & Toepfer (EB),This stop (#2737) is eastbound on the 3999 block of Mineral Point Rd farside Toepfer Ave,43.060642,-89.441494,MMT,CMAD,0,,1,90,1,Mineral Point,3999,Toepfer,"6, 7",,0,0,1,0,0,111
-89.478575212716393,43.067527252792623,2827,2738,2738,S Rosa & Regent (SB),This stop (#2738) is southbound on the 2 block of Rosa Rd (S) farside Regent St,43.067525,-89.478576,MMT,CMAD,0,,1,180,1,S Rosa,2,Regent,14,,0,0,0,0,0,110
-89.45090220218259,43.071628284758475,2828,2741,2741,N Midvale & Heather (NB),This stop (#2741) is northbound on the 501 block of Midvale Blvd (N) farside Heather Crst,43.071626,-89.450903,MMT,CMAD,0,,1,0,1,N Midvale,501,Heather,"2, 11",,0,0,0,0,0,111
-89.43927420392545,43.071379297544688,2829,2742,2742,Bluff & Ridge (WB),This stop (#2742) is westbound on the 2900 block of Bluff St farside Ridge St,43.071377,-89.439275,MMT,CMAD,0,,1,270,1,Bluff,2900,Ridge,"8, 14",,0,0,0,0,0,111
-89.478928185643568,43.076176253698556,2830,2747,2747,Old Middleton & Old Sauk (NB),This stop (#2747) is northbound on the 5618 block of Old Middleton Rd farside Old Sauk Rd,43.076174,-89.478929,MMT,CMAD,0,,1,0,0,Old Middleton,5618,Old Sauk,8,,0,0,0,0,0,001
-89.455779201425258,43.071618278850472,2831,2752,2752,N Segoe & 518 (SB),This stop (#2752) is southbound on the 518 block of Segoe Rd (N) adjacent 518 Segoe Driveway,43.071616,-89.45578,MMT,CMAD,0,,2,180,1,N Segoe,518,518,"2, 8",,0,0,0,0,0,111
-89.431742253140385,43.055130302185759,2832,2753,2753,Monroe & Chapman (EB),This stop (#2753) is eastbound on the 3099 block of Monroe St farside Chapman St,43.055128,-89.431743,MMT,CMAD,0,,1,90,1,Monroe,3099,Chapman,"3, 7, 19, 58",,0,0,0,0,0,111
-89.446855192312867,43.075093289819044,2833,2755,2755,University & N Blackhawk (EB),This stop (#2755) is eastbound on the 3501 block of University Ave nearside Blackhawk Ave (N),43.075091,-89.446856,MMT,CMAD,0,,3,90,1,University,3501,N Blackhawk,"2, 10, 11, 12, 15, 28, 37, 70",,0,0,0,0,0,111
-89.447235213082806,43.068173287659185,2834,2762,2762,Regent & N Owen (WB),This stop (#2762) is westbound on the 4298 block of Regent St nearside Owen Dr (N),43.068171,-89.447236,MMT,CMAD,0,,3,270,0,Regent,4298,N Owen,"8, 14",,0,0,0,0,0,111
-89.433510184769673,43.078228306282746,2835,2770,2770,Highland & Waisman (SB),This stop (#2770) is southbound on the 1500 block of Highland Ave adjacent Waisman Center,43.078226,-89.433511,MMT,UWIS,0,,2,180,1,Highland,1500,Waisman,"2, 10, 28, 38",,1,0,1,0,0,111
-89.426053216069477,43.067826312169196,2836,2773,2773,Regent & Vista (EB),This stop (#2773) is eastbound on the 2299 block of Regent St farside Vista Rd,43.067824,-89.426054,MMT,CMAD,0,,1,90,1,Regent,2299,Vista,"6, 7",,0,0,1,0,0,111
-89.445952209413463,43.069381289899397,2837,2775,2775,Bluff & N Blackhawk (EB),This stop (#2775) is eastbound on the 3499 block of Bluff St farside Blackhawk Ave (N),43.069379,-89.445953,MMT,CMAD,0,,1,90,0,Bluff,3499,N Blackhawk,"8, 14",,0,0,0,0,0,111
-89.474008268271348,43.050107257287209,2838,2778,2778,Odana & S Whitney (WB),This stop (#2778) is westbound on the 5500 block of Odana Rd farside Whitney Way (S),43.050105,-89.474009,MMT,CMAD,0,,1,270,1,Odana,5500,S Whitney,3,,0,0,0,0,0,110
-89.455225267657923,43.049890276721342,2839,2786,2786,Odana & Charles (WB),This stop (#2786) is westbound on the 4634 block of Odana Rd farside Charles Ln,43.049888,-89.455226,MMT,CMAD,0,,1,270,1,Odana,4634,Charles,"3, 7, 58",,0,0,0,0,0,111
-89.468087193977951,43.073888265719205,2840,2787,2787,Old Middleton & N Whitney (EB),This stop (#2787) is eastbound on the 5101 block of Old Middleton Rd nearside Whitney Way (N),43.073886,-89.468088,MMT,CMAD,0,,3,90,1,Old Middleton,5101,N Whitney,15,,0,0,0,0,0,110
-89.467793185165988,43.07657426655188,2841,2790,2790,University & N Whitney (WB),This stop (#2790) is westbound on the 5100 block of University Ave farside Whitney Way (N),43.076572,-89.467794,MMT,CMAD,0,,1,270,1,University,5100,N Whitney,"70, 71, 72, 78",,0,0,1,0,0,111
-89.47799023367844,43.060679253316898,2842,2793,2793,Mineral Point & S Rosa (EB),This stop (#2793) is eastbound on the 5699 block of Mineral Point Rd farside Rosa Rd (S),43.060677,-89.477991,MMT,CMAD,0,,1,90,1,Mineral Point,5699,S Rosa,67,,0,0,0,0,0,111
-89.468664212388035,43.067737264567377,2843,2798,2798,S Whitney & Regent (SB),This stop (#2798) is southbound on the 2 block of Whitney Way (S) farside Regent St,43.067735,-89.468665,MMT,CMAD,0,,1,180,1,S Whitney,2,Regent,"2, 12, 28, 56, 57, 68, 78",,0,0,0,0,0,111
-89.47136726833773,43.049912259202259,2844,2801,2801,Odana & S Segoe (EB),This stop (#2801) is eastbound on the 5401 block of Odana Rd nearside Segoe Rd (S),43.04991,-89.471368,MMT,CMAD,0,,3,90,1,Odana,5401,S Segoe,"3, 7, 58",,1,0,1,0,0,111
-89.418214201492091,43.073323322638281,2845,2806,2806,University & Princeton (WB),This stop (#2806) is westbound on the 1900 block of University Ave farside Princeton Ave,43.073321,-89.418215,MMT,CMAD,0,,1,270,1,University,1900,Princeton,"2, 10, 19, 37, 48",,0,0,0,0,0,111
-89.451398192373389,43.074806284572105,2846,2812,2812,N Midvale & University (SB),This stop (#2812) is southbound on the 798 block of Midvale Blvd (N) farside University Ave,43.074804,-89.451399,MMT,CMAD,0,,1,180,1,N Midvale,798,University,"2, 11",,0,1,1,0,0,111
-89.428967196012536,43.074460310980527,2847,2822,2822,Highland & V A Hospital (SB),This stop (#2822) is southbound on the 700 block of Highland Ave adjacent Veterans Hospital,43.074458,-89.428968,MMT,UWIS,0,,2,180,1,Highland,700,V A Hospital,"2, 10, 11, 44",,1,0,1,0,0,111
-89.478174189086829,43.074788254507546,2848,2824,2824,N Rosa & Old Middleton (SB),This stop (#2824) is southbound on the 698 block of Rosa Rd (N) farside Old Middleton Rd,43.074786,-89.478175,MMT,CMAD,0,,1,180,1,N Rosa,698,Old Middleton,68,,0,0,1,0,0,001
-89.465117234299058,43.060809267013191,2849,2829,2829,Mineral Point & Racine (EB),This stop (#2829) is eastbound on the 5005 block of Mineral Point Rd farside Racine Rd,43.060807,-89.465118,MMT,CMAD,0,,1,90,1,Mineral Point,5005,Racine,"6, 11",,0,0,0,0,0,111
-89.432470253505599,43.054942300829701,2850,2836,2836,Monroe & Chapman (WB),This stop (#2836) is westbound on the 3100 block of Monroe St farside Chapman St,43.05494,-89.432471,MMT,CMAD,0,,1,270,1,Monroe,3100,Chapman,"3, 7, 19, 58",,0,0,0,0,0,111
-89.454852208860856,43.069335279525426,2851,2840,2840,Regent & N Segoe (WB),This stop (#2840) is westbound on the 4600 block of Regent St farside Segoe Rd (N),43.069333,-89.454853,MMT,CMAD,0,,1,270,1,Regent,4600,N Segoe,14,,0,0,0,0,0,110
-89.457163191263447,43.074975277809649,2852,2846,2846,N Segoe & University (SB),This stop (#2846) is southbound on the 798 block of Segoe Rd (N) farside University Ave,43.074973,-89.457164,MMT,CMAD,0,,1,180,1,N Segoe,798,University,"10, 15",,0,0,1,0,0,110
-89.4171902165928,43.067960321640847,2853,2850,2850,Regent & Spooner (WB),This stop (#2850) is westbound on the 1800 block of Regent St farside Spooner St (N),43.067958,-89.417191,MMT,CMAD,0,,1,270,1,Regent,1800,Spooner,"6, 7",,0,0,0,0,0,111
-89.423621216025765,43.067790314789839,2854,2855,2855,S Allen & Regent (NB),This stop (#2855) is northbound on the 1 block of Allen St (S) nearside Regent St,43.067788,-89.423622,MMT,CMAD,0,,3,0,1,S Allen,1,Regent,19,,0,0,0,0,0,110
-89.427620243599634,43.058175307279093,2855,2856,2856,Monroe & Commonwealth (WB),This stop (#2856) is westbound on the 2500 block of Monroe St farside Commonwealth Ave,43.058173,-89.427621,MMT,CMAD,0,,1,270,1,Monroe,2500,Commonwealth,"3, 7, 19, 58",,0,0,0,0,0,111
-89.470275179306782,43.078247263069152,2856,2867,2867,University & Flambeau (NB),This stop (#2867) is northbound on the 5200 block of University Ave farside Flambeau Rd,43.078245,-89.470276,MMT,CMAD,0,,1,0,1,University,5200,Flambeau,"70, 71, 72, 78",,0,0,0,0,0,111
-89.451585267674176,43.050150279675272,2857,2872,2872,Odana & S Midvale (WB),This stop (#2872) is westbound on the 4400 block of Odana Rd farside Midvale Blvd (S),43.050148,-89.451586,MMT,CMAD,0,,1,270,1,Odana,4400,S Midvale,"3, 7, 58",,0,0,0,0,0,111
-89.442024237213829,43.060420291981245,2858,2874,2874,Toepfer & Mineral Point (SB),This stop (#2874) is southbound on the 400 block of Toepfer Ave farside Mineral Point Rd,43.060418,-89.442025,MMT,CMAD,0,,1,180,0,Toepfer,400,Mineral Point,"6, 7",,0,0,0,0,0,111
-89.423868203189357,43.072186315624606,2859,2880,2880,N Allen & University (SB),This stop (#2880) is southbound on the 398 block of Allen St (N) farside University Ave,43.072184,-89.423869,MMT,CMAD,0,,1,180,1,N Allen,398,University,19,,0,0,0,0,0,110
-89.429091167458651,43.084227313203733,2860,2881,2881,University Bay & Picnic Point (EB),This stop (#2881) is eastbound on the 1448 block of University Bay Dr opposite Picnic Point,43.084225,-89.429092,MMT,UWIS,0,,4,90,0,University Bay,1448,Picnic Point,80,,1,0,1,0,0,111
-89.428854247263374,43.057055305652646,2861,2883,2883,Monroe & Knickerbocker (EB),This stop (#2883) is eastbound on the 2701 block of Monroe St nearside Knickerbocker St,43.057053,-89.428855,MMT,CMAD,0,,3,90,1,Monroe,2701,Knickerbocker,"3, 7, 19, 58",,1,0,1,0,0,111
-89.418326226935079,43.063985319254947,2862,2885,2885,Monroe & Van Buren (EB),This stop (#2885) is eastbound on the 1999 block of Monroe St farside Van Buren St,43.063983,-89.418327,MMT,CMAD,0,,1,90,1,Monroe,1999,Van Buren,"3, 7, 58",,0,0,0,0,0,111
-89.441738256964726,43.053813290847977,2863,2889,2889,Toepfer & Tokay (NB),This stop (#2889) is northbound on the 699 block of Toepfer Ave farside Tokay Blvd,43.053811,-89.441739,MMT,CMAD,0,,1,0,0,Toepfer,699,Tokay,"6, 7",,0,0,0,0,0,111
-89.443505235917272,43.060850290647785,2864,2890,2890,Mineral Point & Westmorland (WB),This stop (#2890) is westbound on the 4098 block of Mineral Point Rd nearside Westmorland Blvd,43.060848,-89.443506,MMT,CMAD,0,,3,270,1,Mineral Point,4098,Westmorland,6,,0,0,0,0,0,111
-89.475315165940302,43.082202257935108,2865,2892,2892,University & Norman (SB),This stop (#2892) is southbound on the 5499 block of University Ave farside Norman Way,43.0822,-89.475316,MMT,CMAD,0,,1,180,1,University,5499,Norman,"8, 70, 71, 72, 78",,1,0,1,0,0,111
-89.470168219108416,43.065597261966339,2866,2898,2898,S Whitney & 126 (SB),This stop (#2898) is southbound on the 126 block of Whitney Way (S) adjacent 126 Whitney Driveway,43.065595,-89.470169,MMT,CMAD,0,,2,180,0,S Whitney,126,126,"2, 12, 28, 68",,0,0,0,0,0,111
-89.423387215491957,43.067808314909158,2867,2899,2899,Regent & S Allen (EB),This stop (#2899) is eastbound on the 2199 block of Regent St farside Allen St (S),43.067806,-89.423388,MMT,CMAD,0,,1,90,1,Regent,2199,S Allen,"6, 7",,0,0,0,0,0,111
-89.454283214963183,43.067312280532413,2868,2901,2901,S Segoe & Waukesha (NB),This stop (#2901) is northbound on the 101 block of Segoe Rd (S) nearside Waukesha St,43.06731,-89.454284,MMT,CMAD,0,,3,0,1,S Segoe,101,Waukesha,11,,0,0,0,0,0,100
-89.464841191276435,43.074766269032011,2869,2902,2902,Old Middleton & Eau Claire (WB),This stop (#2902) is westbound on the 4998 block of Old Middleton Rd nearside Eau Claire Ave (N),43.074764,-89.464842,MMT,CMAD,0,,3,270,0,Old Middleton,4998,Eau Claire,"12, 15, 28, 38",,0,0,1,0,0,100
-89.429189188916396,43.076796310713007,2870,2916,2916,Highland & Observatory (SB),This stop (#2916) is southbound on the 898 block of Highland Ave farside Observatory Dr,43.076794,-89.42919,MMT,UWIS,0,,1,180,1,Highland,898,Observatory,"2, 10, 11, 44",,1,0,1,0,0,111
-89.439960263625963,43.051459292186117,2871,2918,2918,Odana & Huron (WB),This stop (#2918) is westbound on the 3700 block of Odana Rd farside Huron Hl,43.051457,-89.439961,MMT,CMAD,0,,1,270,0,Odana,3700,Huron,"3, 7, 58",,0,0,0,0,0,111
-89.417437201224772,43.073224323107432,2872,2921,2921,University & Princeton (EB),This stop (#2921) is eastbound on the 1899 block of University Ave farside Princeton Ave,43.073222,-89.417438,MMT,CMAD,0,,1,90,1,University,1899,Princeton,"1, 2, 10, 19, 37, 48",,0,0,0,0,0,111
-89.456249190731214,43.075154279317616,2873,2923,2923,University & N Segoe (EB),This stop (#2923) is eastbound on the 4699 block of University Ave farside Segoe Rd (N),43.075152,-89.45625,MMT,CMAD,0,,1,90,1,University,4699,N Segoe,"10, 12, 15, 28, 37, 70, 71, 72",,1,0,1,0,0,110
-89.472754248542145,43.05642025818652,2874,2925,2925,S Whitney & Science (NB),This stop (#2925) is northbound on the 519 block of Whitney Way (S) farside Science Dr,43.056418,-89.472755,MMT,CMAD,0,,1,0,1,S Whitney,519,Science,"2, 12, 28, 67, 68",,0,0,0,0,0,111
-89.441727239813389,43.059373292505335,2875,2937,2937,Toepfer & Euclid (NB),This stop (#2937) is northbound on the 433 block of Toepfer Ave farside Euclid Ave,43.059371,-89.441728,MMT,CMAD,0,,1,0,1,Toepfer,433,Euclid,"6, 7",,0,1,0,0,0,111
-89.428758168148846,43.084147313685307,2876,2938,2938,University Bay & Picnic Point (WB),This stop (#2938) is westbound on the 1449 block of University Bay Dr adjacent Picnic Point,43.084145,-89.428759,MMT,UWIS,0,,2,270,0,University Bay,1449,Picnic Point,80,,0,0,0,0,0,111
-89.469617257129514,43.053475261580537,2877,2939,2939,Tokay & Bluebird (EB),This stop (#2939) is eastbound on the 5201 block of Tokay Blvd nearside Bluebird Ct,43.053473,-89.469618,MMT,CMAD,0,,3,90,1,Tokay,5201,Bluebird,"6, 7, 18",,0,0,0,0,0,111
-89.414302219882899,43.066939324491933,2878,2940,2940,Monroe & S Breese (WB),This stop (#2940) is westbound on the 1620 block of Monroe St farside Breese Ter (S),43.066937,-89.414303,MMT,CMAD,0,,1,270,1,Monroe,1620,S Breese,"3, 7, 58",,0,0,0,0,0,111
-89.478257201958854,43.071010254242118,2879,2944,2944,N Rosa & Marconi (SB),This stop (#2944) is southbound on the 300 block of Rosa Rd (N) nearside Marconi St,43.071008,-89.478258,MMT,CMAD,0,,3,180,1,N Rosa,300,Marconi,68,,0,0,0,0,0,001
-89.438472195005843,43.074575299243335,2880,2945,2945,University & Ridge (EB),This stop (#2945) is eastbound on the 2899 block of University Ave farside Ridge St,43.074573,-89.438473,MMT,CMAD,0,,1,90,1,University,2899,Ridge,"2, 10, 11, 12, 15, 28, 37, 56, 57, 70, 71, 72",,0,0,1,0,0,111
-89.470577267018015,43.050136260741084,2881,2946,2946,Odana & S Segoe (WB),This stop (#2946) is westbound on the 5398 block of Odana Rd nearside Segoe Rd (S),43.050134,-89.470578,MMT,CMAD,0,,3,270,0,Odana,5398,S Segoe,"3, 7, 58",,0,0,0,0,0,111
-89.420844215973602,43.067781317667261,2882,2949,2949,Regent & S Prospect (EB),This stop (#2949) is eastbound on the 1999 block of Regent St farside Prospect Ave (S),43.067779,-89.420845,MMT,CMAD,0,,1,90,1,Regent,1999,S Prospect,"6, 7",,0,0,0,0,0,111
-89.436435204860601,43.07137030078659,2883,2965,2965,Kendall & N Franklin (EB),This stop (#2965) is eastbound on the 2801 block of Kendall Ave nearside Franklin Ave (N),43.071368,-89.436436,MMT,CMAD,0,,3,90,1,Kendall,2801,N Franklin,"8, 14",,0,0,0,0,0,111
-89.42364622199625,43.065677313867639,2884,2969,2969,S Allen & Commonwealth (NB),This stop (#2969) is northbound on the 299 block of Allen St (S) farside Commonwealth Ave,43.065675,-89.423647,MMT,CMAD,0,,1,0,1,S Allen,299,Commonwealth,19,,0,0,0,0,0,110
-89.451648256862413,43.053749280670409,2885,2972,2972,Tokay & S Midvale (WB),This stop (#2972) is westbound on the 4400 block of Tokay Blvd farside Midvale Blvd (S),43.053747,-89.451649,MMT,CMAD,0,,1,270,1,Tokay,4400,S Midvale,"6, 7, 18",,0,0,1,0,0,111
-89.45428023536175,43.06074927874527,2886,2975,2975,Mineral Point & Robin (EB),This stop (#2975) is eastbound on the 4601 block of Mineral Point Rd nearside Robin Pkwy,43.060747,-89.454281,MMT,CMAD,0,,3,90,1,Mineral Point,4601,Robin,6,,0,0,0,0,0,111
-89.4162881914027,43.07656332604293,2887,2978,2978,Observatory & Elm (WB),This stop (#2978) is westbound on the 1800 block of Observatory Dr farside Elm Dr,43.076561,-89.416289,MMT,UWIS,0,,1,270,1,Observatory,1800,Elm,"11, 28, 38, 44, 80",,1,0,1,0,0,111
-89.461019233455175,43.061007272206261,2888,2980,2980,Mineral Point & Berwyn (WB),This stop (#2980) is westbound on the 4900 block of Mineral Point Rd nearside Berwyn Dr,43.061005,-89.46102,MMT,CMAD,0,,3,270,0,Mineral Point,4900,Berwyn,"6, 11",,0,0,0,0,0,111
-89.469115238131707,43.059447262840713,2889,2982,2982,Science & Science (SB),This stop (#2982) is southbound on the 440 block of Science Dr nearside Science Ct,43.059445,-89.469116,MMT,CMAD,0,,3,180,0,Science,440,Science,"6, 11",,0,0,0,0,0,111
-89.473506249197243,43.056025257969573,2890,2984,2984,S Whitney & Science (SB),This stop (#2984) is southbound on the 520 block of Whitney Way (S) farside Science Dr,43.056023,-89.473507,MMT,CMAD,0,,1,180,1,S Whitney,520,Science,"2, 6, 11, 12, 28, 67, 68",,0,0,0,0,0,111
